STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,population,area_km2,population_density,log_population_density,observations,diversity,total_birds,population_summary,area_km2_summary,population_density_summary,log_population_density_summary,log_observations,log_total_birds,nlcd_code,nlcd_class,pop_density_group
48,439,113213,1400000US48439113213,48439113213,1132.13,Census Tract 1132.13,TX,Tarrant County,Texas,CT,3612842,0,4125,3.631394524447653,1135.9272511508304,7.036084508546825,19.0,17.0,67.0,4125.0,3.631394524447653,1135.9272511508304,7.036084508546825,2.995732273553991,4.219507705176107,23,Developed,Medium density
48,439,110102,1400000US48439110102,48439110102,1101.02,Census Tract 1101.02,TX,Tarrant County,Texas,CT,3069510,0,4296,3.0286293446674946,1418.463440421973,7.258034220330894,1.0,1.0,1.0,4296.0,3.0286293446674946,1418.463440421973,7.258034220330894,0.6931471805599453,0.6931471805599453,22,Developed,High density
48,439,100102,1400000US48439100102,48439100102,1001.02,Census Tract 1001.02,TX,Tarrant County,Texas,CT,2841943,0,4757,2.813906768368559,1690.5322000977324,7.433390024455614,37.0,25.0,166.0,4757.0,2.813906768368559,1690.5322000977324,7.433390024455614,3.6375861597263857,5.117993812416755,22,Developed,High density
48,107,950200,1400000US48107950200,48107950200,9502,Census Tract 9502,TX,Crosby County,Texas,CT,750811912,8142,1770,750.7534448837458,2.35763153943847,1.2112358264403709,949.0,115.0,10805.0,1770.0,750.7534448837458,2.35763153943847,1.2112358264403709,6.856461984594587,9.28785681440401,82,Agriculture,Low density
48,213,950902,1400000US48213950902,48213950902,9509.02,Census Tract 9509.02,TX,Henderson County,Texas,CT,170520832,9983319,2048,180.6630583183343,11.336019765542527,2.5125234190848107,354.0,92.0,1759.0,2048.0,180.6630583183343,11.336019765542527,2.5125234190848107,5.872117789475416,7.473069088032197,81,Agriculture,Low density
48,005,000902,1400000US48005000902,48005000902,9.02,Census Tract 9.02,TX,Angelina County,Texas,CT,10949855,97072,3924,11.054663929898274,354.9633009997898,5.87482763845895,22.0,11.0,157.0,3924.0,11.054663929898274,354.9633009997898,5.87482763845895,3.1354942159291497,5.062595033026967,22,Developed,Medium density
48,041,001301,1400000US48041001301,48041001301,13.01,Census Tract 13.01,TX,Brazos County,Texas,CT,1644240,0,2593,1.6322338862168027,1588.6203698478926,7.371250505604353,377.0,76.0,1150.0,2593.0,1.6322338862168027,1588.6203698478926,7.371250505604353,5.934894195619588,7.048386408721883,23,Developed,High density
48,201,534201,1400000US48201534201,48201534201,5342.01,Census Tract 5342.01,TX,Harris County,Texas,CT,3323465,593,3470,3.3083433035821526,1048.8633378050008,6.956415280209313,57.0,23.0,2468.0,3470.0,3.3083433035821526,1048.8633378050008,6.956415280209313,4.060443010546419,7.81156848934518,22,Developed,Medium density
48,201,553801,1400000US48201553801,48201553801,5538.01,Census Tract 5538.01,TX,Harris County,Texas,CT,3699676,1502,2570,3.7016463448640504,694.2856665834153,6.544322792169942,32.0,21.0,65.0,2570.0,3.7016463448640504,694.2856665834153,6.544322792169942,3.4965075614664802,4.189654742026425,23,Developed,Medium density
48,201,251300,1400000US48201251300,48201251300,2513,Census Tract 2513,TX,Harris County,Texas,CT,6535821,1551,7155,6.535589295579637,1094.7750350284866,6.999217186428737,189.0,48.0,403.0,7155.0,6.535589295579637,1094.7750350284866,6.999217186428737,5.247024072160486,6.0014148779611505,22,Developed,Medium density
48,201,540800,1400000US48201540800,48201540800,5408,Census Tract 5408,TX,Harris County,Texas,CT,9594710,30791,6744,9.630238140513253,700.2942088865699,6.552927497825282,9.0,9.0,16.0,6744.0,9.630238140513253,700.2942088865699,6.552927497825282,2.302585092994046,2.833213344056216,23,Developed,Medium density
48,141,010203,1400000US48141010203,48141010203,102.03,Census Tract 102.03,TX,El Paso County,Texas,CT,10494925,67742,2902,10.554103137789609,274.9641501615815,5.620270966561712,9.0,4.0,32.0,2902.0,10.554103137789609,274.9641501615815,5.620270966561712,2.302585092994046,3.4965075614664802,52,Shrub/Scrub,Low density
48,215,024204,1400000US48215024204,48215024204,242.04,Census Tract 242.04,TX,Hidalgo County,Texas,CT,40988014,1598947,3939,42.48317244658648,92.71906435312597,4.54030163016174,43976.0,244.0,266597.0,3939.0,42.48317244658648,92.71906435312597,4.54030163016174,10.69142204895814,12.493497184823138,82,Agriculture,Low density
48,373,210206,1400000US48373210206,48373210206,2102.06,Census Tract 2102.06,TX,Polk County,Texas,CT,24749314,32863302,4344,57.59222102417328,75.42685318867431,4.336334115944464,307.0,71.0,1628.0,4344.0,57.59222102417328,75.42685318867431,4.336334115944464,5.730099782973574,7.395721608602045,11,Water,Low density
48,139,061200,1400000US48139061200,48139061200,612,Census Tract 612,TX,Ellis County,Texas,CT,213603616,6517925,2222,220.0343783018431,10.098421970006255,2.406802933347605,245.0,73.0,1148.0,2222.0,220.0343783018431,10.098421970006255,2.406802933347605,5.5053315359323625,7.046647277848756,82,Agriculture,Low density
48,309,004102,1400000US48309004102,48309004102,41.02,Census Tract 41.02,TX,McLennan County,Texas,CT,135921880,987783,6448,136.90712870796025,47.0976205611205,3.8732327073043313,1567.0,134.0,6394.0,6448.0,136.90712870796025,47.0976205611205,3.8732327073043313,7.357556200910353,8.763271714012943,71,Grassland,Low density
48,493,000300,1400000US48493000300,48493000300,3,Census Tract 3,TX,Wilson County,Texas,CT,27438321,107192,6296,27.56853070428936,228.376334870121,5.435364038389158,122.0,49.0,5949.0,6296.0,27.56853070428936,228.376334870121,5.435364038389158,4.812184355372417,8.691146498539675,81,Agriculture,Low density
48,189,950600,1400000US48189950600,48189950600,9506,Census Tract 9506,TX,Hale County,Texas,CT,1078664257,76997,4238,1078.7273565124617,3.928703554623389,1.5950759828071235,68.0,40.0,417.0,4238.0,1078.7273565124617,3.928703554623389,1.5950759828071235,4.23410650459726,6.035481432524756,82,Agriculture,Low density
48,201,343700,1400000US48201343700,48201343700,3437,Census Tract 3437,TX,Harris County,Texas,CT,40061855,1016840,3850,41.056790294116766,93.77255193160303,4.5514798307507,160.0,63.0,1330.0,3850.0,41.056790294116766,93.77255193160303,4.5514798307507,5.081404364984463,7.193685818395112,23,Developed,Low density
48,201,341700,1400000US48201341700,48201341700,3417,Census Tract 3417,TX,Harris County,Texas,CT,2635168,287337,2977,2.9284655704894322,1016.5733310985986,6.925175984595614,69.0,33.0,218.0,2977.0,2.9284655704894322,1016.5733310985986,6.925175984595614,4.248495242049359,5.389071729816501,22,Developed,Medium density
48,423,002102,1400000US48423002102,48423002102,21.02,Census Tract 21.02,TX,Smith County,Texas,CT,123681052,16549842,6095,140.19855284299166,43.47405787294959,3.7949060500324108,2379.0,139.0,10313.0,6095.0,140.19855284299166,43.47405787294959,3.7949060500324108,7.77485576666552,9.241257474610904,81,Agriculture,Low density
48,353,950300,1400000US48353950300,48353950300,9503,Census Tract 9503,TX,Nolan County,Texas,CT,7584798,0,2343,7.570641512555476,309.48500151727814,5.738135595914664,3.0,3.0,3.0,2343.0,7.570641512555476,309.48500151727814,5.738135595914664,1.3862943611198906,1.3862943611198906,52,Shrub/Scrub,Low density
48,061,013600,1400000US48061013600,48061013600,136,Census Tract 136,TX,Cameron County,Texas,CT,1136874,46111,2503,1.1800871661373968,2121.0297610410394,7.660128344071357,118.0,43.0,1013.0,2503.0,1.1800871661373968,2121.0297610410394,7.660128344071357,4.77912349311153,6.921658184151129,22,Developed,High density
48,201,331700,1400000US48201331700,48201331700,3317,Census Tract 3317,TX,Harris County,Texas,CT,5149348,38355,4034,5.190022900817561,777.2605395179552,6.657061351816532,12.0,12.0,31.0,4034.0,5.190022900817561,777.2605395179552,6.657061351816532,2.5649493574615367,3.4657359027997265,22,Developed,Medium density
48,201,324000,1400000US48201324000,48201324000,3240,Census Tract 3240,TX,Harris County,Texas,CT,7924825,57452,5962,7.938772205168075,750.9977419579803,6.62273332122988,10.0,9.0,18.0,5962.0,7.938772205168075,750.9977419579803,6.62273332122988,2.3978952727983707,2.9444389791664403,23,Developed,Medium density
48,291,701000,1400000US48291701000,48291701000,7010,Census Tract 7010,TX,Liberty County,Texas,CT,182939950,723809,6119,183.79117749452175,33.29321942116829,3.534947650115691,199.0,66.0,2109.0,6119.0,183.79117749452175,33.29321942116829,3.534947650115691,5.298317366548036,7.6544432264701125,81,Agriculture,Low density
48,185,180302,1400000US48185180302,48185180302,1803.02,Census Tract 1803.02,TX,Grimes County,Texas,CT,489015750,4948141,3001,494.0096415716548,6.074780221804057,1.9565363789908399,187.0,54.0,763.0,3001.0,494.0096415716548,6.074780221804057,1.9565363789908399,5.236441962829949,6.638567789166521,81,Agriculture,Low density
48,231,961300,1400000US48231961300,48231961300,9613,Census Tract 9613,TX,Hunt County,Texas,CT,124310423,215845,7923,124.52257928750019,63.627014838065804,4.1686325097207835,55.0,27.0,191.0,7923.0,124.52257928750019,63.627014838065804,4.1686325097207835,4.02535169073515,5.2574953720277815,71,Grassland,Low density
48,275,950200,1400000US48275950200,48275950200,9502,Census Tract 9502,TX,Knox County,Texas,CT,448883593,137430,1938,448.9963477617727,4.31629346131844,1.6707763427356312,67.0,43.0,280.0,1938.0,448.9963477617727,4.31629346131844,1.6707763427356312,4.219507705176107,5.638354669333745,82,Agriculture,Low density
48,029,191816,1400000US48029191816,48029191816,1918.16,Census Tract 1918.16,TX,Bexar County,Texas,CT,2896998,16588,3363,2.912900720614656,1154.5192653494787,7.05230510231407,14.0,14.0,66.0,3363.0,2.912900720614656,1154.5192653494787,7.05230510231407,2.70805020110221,4.204692619390966,22,Developed,Medium density
48,029,121909,1400000US48029121909,48029121909,1219.09,Census Tract 1219.09,TX,Bexar County,Texas,CT,12481135,10844,9677,12.474505204274324,775.7421910958221,6.655108494918241,165.0,58.0,540.0,9677.0,12.474505204274324,775.7421910958221,6.655108494918241,5.111987788356544,6.293419278846481,23,Developed,Medium density
48,029,191811,1400000US48029191811,48029191811,1918.11,Census Tract 1918.11,TX,Bexar County,Texas,CT,6092837,2297,4950,6.074799268826126,814.8417389528859,6.704220388792225,201.0,53.0,638.0,4950.0,6.074799268826126,814.8417389528859,6.704220388792225,5.308267697401205,6.459904454377535,22,Developed,Medium density
48,029,121121,1400000US48029121121,48029121121,1211.21,Census Tract 1211.21,TX,Bexar County,Texas,CT,2494233,4829,3187,2.4815839821111156,1284.2603848888393,7.158716610956532,13.0,11.0,24.0,3187.0,2.4815839821111156,1284.2603848888393,7.158716610956532,2.6390573296152584,3.2188758248682006,23,Developed,Medium density
48,029,121702,1400000US48029121702,48029121702,1217.02,Census Tract 1217.02,TX,Bexar County,Texas,CT,6156899,6815,7446,6.185732366974266,1203.7378208850944,7.09401724622269,447.0,69.0,4315.0,7446.0,6.185732366974266,1203.7378208850944,7.09401724622269,6.104793232414985,8.370084326378025,23,Developed,Medium density
48,061,012305,1400000US48061012305,48061012305,123.05,Census Tract 123.05,TX,Cameron County,Texas,CT,25881023,324573783,3419,38.33462725729406,89.18829383816313,4.5018996385817065,149476.0,323.0,1251752.0,3419.0,38.33462725729406,89.18829383816313,4.5018996385817065,11.914897813823499,14.040055526834017,31,Barren,Low density
48,399,950500,1400000US48399950500,48399950500,9505,Census Tract 9505,TX,Runnels County,Texas,CT,616067754,2149108,1984,618.023807164496,3.2102323195325217,1.4375178289585984,164.0,56.0,1283.0,1984.0,618.023807164496,3.2102323195325217,1.4375178289585984,5.10594547390058,7.157735484249907,82,Agriculture,Low density
48,347,950700,1400000US48347950700,48347950700,9507,Census Tract 9507,TX,Nacogdoches County,Texas,CT,17475345,14974,3931,17.468219988985975,225.03723919658475,5.42069976090447,35.0,16.0,113.0,3931.0,17.468219988985975,225.03723919658475,5.42069976090447,3.58351893845611,4.736198448394496,21,Developed,Low density
48,397,040101,1400000US48397040101,48397040101,401.01,Census Tract 401.01,TX,Rockwall County,Texas,CT,5471082,4157275,8053,9.627050504931898,836.4971177698177,6.7304178222244255,343.0,69.0,1636.0,8053.0,9.627050504931898,836.4971177698177,6.7304178222244255,5.840641657373398,7.400620577371135,11,Water,Medium density
48,049,950600,1400000US48049950600,48049950600,9506,Census Tract 9506,TX,Brown County,Texas,CT,6657231,0,2818,6.6650640527242535,422.80163817003097,6.049265511258609,27.0,14.0,75.0,2818.0,6.6650640527242535,422.80163817003097,6.049265511258609,3.332204510175204,4.330733340286331,22,Developed,Medium density
48,135,001700,1400000US48135001700,48135001700,17,Census Tract 17,TX,Ector County,Texas,CT,3760213,0,5213,3.764721351826406,1384.6974351690014,7.233958855174906,1.0,1.0,1.0,5213.0,3.764721351826406,1384.6974351690014,7.233958855174906,0.6931471805599453,0.6931471805599453,23,Developed,Medium density
48,209,010806,1400000US48209010806,48209010806,108.06,Census Tract 108.06,TX,Hays County,Texas,CT,72835299,0,5798,72.8068458226865,79.63536854927662,4.389937369008958,2170.0,133.0,9141.0,5798.0,72.8068458226865,79.63536854927662,4.389937369008958,7.682943169878292,9.12063445889169,52,Shrub/Scrub,Low density
48,451,001800,1400000US48451001800,48451001800,18,Census Tract 18,TX,Tom Green County,Texas,CT,5361963,0,2558,5.336484444056205,479.3417889279354,6.174497910773838,146.0,41.0,854.0,2558.0,5.336484444056205,479.3417889279354,6.174497910773838,4.990432586778736,6.75110146893676,23,Developed,Medium density
48,029,191819,1400000US48029191819,48029191819,1918.19,Census Tract 1918.19,TX,Bexar County,Texas,CT,6213837,246,10919,6.186186555142464,1765.0615452137044,7.476507230621041,184.0,45.0,535.0,10919.0,6.186186555142464,1765.0615452137044,7.476507230621041,5.220355825078324,6.284134161070802,23,Developed,High density
48,141,004004,1400000US48141004004,48141004004,40.04,Census Tract 40.04,TX,El Paso County,Texas,CT,3286002,0,5243,3.308943271804737,1584.4937701637916,7.368651164714165,8.0,8.0,8.0,5243.0,3.308943271804737,1584.4937701637916,7.368651164714165,2.1972245773362196,2.1972245773362196,22,Developed,High density
48,141,004310,1400000US48141004310,48141004310,43.10,Census Tract 43.10,TX,El Paso County,Texas,CT,1915320,12181,5300,1.9316807465270918,2743.724608493771,7.917436024136181,4.0,4.0,9.0,5300.0,1.9316807465270918,2743.724608493771,7.917436024136181,1.6094379124341003,2.302585092994046,23,Developed,High density
48,401,950400,1400000US48401950400,48401950400,9504,Census Tract 9504,TX,Rusk County,Texas,CT,131229421,33848,5125,131.26367968382104,39.04354968826677,3.689967604070642,131.0,49.0,322.0,5125.0,131.26367968382104,39.04354968826677,3.689967604070642,4.882801922586371,5.777652323222656,81,Agriculture,Low density
48,033,950100,1400000US48033950100,48033950100,9501,Census Tract 9501,TX,Borden County,Texas,CT,2324366072,22297606,723,2346.7076024506573,0.30809121649624094,0.26856898798591594,153.0,63.0,856.0,723.0,2346.7076024506573,0.30809121649624094,0.26856898798591594,5.0369526024136295,6.75343791859778,52,Shrub/Scrub,Low density
48,309,003711,1400000US48309003711,48309003711,37.11,Census Tract 37.11,TX,McLennan County,Texas,CT,11825172,0,6566,11.828690285983654,555.0910406184485,6.320932022965816,687.0,33.0,1393.0,6566.0,11.828690285983654,555.0910406184485,6.320932022965816,6.5337888379333435,7.2399325913204695,23,Developed,Medium density
48,159,950101,1400000US48159950101,48159950101,9501.01,Census Tract 9501.01,TX,Franklin County,Texas,CT,202940812,11985302,2866,214.98655194248542,13.33106640440808,2.6624296566851897,337.0,86.0,1569.0,2866.0,214.98655194248542,13.33106640440808,2.6624296566851897,5.823045895483019,7.358830898342354,81,Agriculture,Low density
48,141,010502,1400000US48141010502,48141010502,105.02,Census Tract 105.02,TX,El Paso County,Texas,CT,274409104,38025,1522,274.11287866820174,5.552457102324972,1.8798401094293962,86.0,38.0,814.0,1522.0,274.11287866820174,5.552457102324972,1.8798401094293962,4.465908118654584,6.703188113240863,52,Shrub/Scrub,Low density
48,355,000800,1400000US48355000800,48355000800,8,Census Tract 8,TX,Nueces County,Texas,CT,52401958,0,4442,52.39087064867168,84.7857641035905,4.451853073189175,88.0,31.0,5755.0,4442.0,52.39087064867168,84.7857641035905,4.451853073189175,4.48863636973214,8.657998068007258,82,Agriculture,Low density
48,355,006100,1400000US48355006100,48355006100,61,Census Tract 61,TX,Nueces County,Texas,CT,12613091,64119,3423,12.635764060576397,270.8977457627406,5.6054260609190285,1116.0,139.0,10828.0,3423.0,12.635764060576397,270.8977457627406,5.6054260609190285,7.018401799069201,9.28998299962838,82,Agriculture,Low density
48,355,002102,1400000US48355002102,48355002102,21.02,Census Tract 21.02,TX,Nueces County,Texas,CT,2381377,0,3017,2.412584942125727,1250.525918205277,7.132118820369953,122.0,39.0,988.0,3017.0,2.412584942125727,1250.525918205277,7.132118820369953,4.812184355372417,6.8966943316227125,22,Developed,Medium density
48,187,210513,1400000US48187210513,48187210513,2105.13,Census Tract 2105.13,TX,Guadalupe County,Texas,CT,15442072,486399,1906,15.909392713840113,119.80344154443475,4.794164774701142,11.0,7.0,609.0,1906.0,15.909392713840113,119.80344154443475,4.794164774701142,2.4849066497880004,6.413458957167357,82,Agriculture,Low density
